"","election_date","state","county_name","jurisdiction","jurisdiction_type","precinct_id","precinct_name","polling_place_id","location_type","name","address","notes","source","source_date","source_notes","location_category"
"1568","2020-11-03","PA","BEAVER","BEAVER","county","4601-1","RACCOON TWP 1",NA,"election_day","RACCOON TWP VOL FIRE DEPT","4061 PATTERSON RD, ALIQUIPPA, PA 15001","4601","ORR","2020-11-02",NA,"RELIGIOUS"
"1569","2020-11-03","PA","BEAVER","BEAVER","county","4602-1","RACCOON TWP 2",NA,"election_day","RACCOON TOWNSHIP MUNICIPAL BUILDING","1234 ROUTE 18, ALIQUIPPA, PA 15001","4602","ORR","2020-11-02",NA,"LIBRARY"
"1570","2020-11-03","PA","BEAVER","BEAVER","county","4701-1","ROCHESTER BORO 1",NA,"election_day","JOSEPH EDWARDS APTS","330 CONNECTICUT AVE, ROCHESTER, PA 15074","4701","ORR","2020-11-02",NA,"RELIGIOUS"
"1571","2020-11-03","PA","BEAVER","BEAVER","county","4702-1","ROCHESTER BORO 2",NA,"election_day","ROCHESTER FREE METHODIST CHURCH","480 JEFFERSON ST, ROCHESTER, PA 15074","4702","ORR","2020-11-02",NA,"OTHER"
"1572","2020-11-03","PA","BEAVER","BEAVER","county","4703-1","ROCHESTER BORO 3",NA,"election_day","ROCHESTER FREE METHODIST CHURCH","480 JEFFERSON ST, ROCHESTER, PA 15074","4703","ORR","2020-11-02",NA,"LIBRARY"
"1573","2020-11-03","PA","BEAVER","BEAVER","county","4704-1","ROCHESTER BORO 4",NA,"election_day","GRACE LUTHERAN CHURCH","393 ADAMS ST, ROCHESTER, PA 15074","4704","ORR","2020-11-02",NA,"SCHOOL"
"1574","2020-11-03","PA","BEAVER","BEAVER","county","4801-1","ROCHESTER TWP 1",NA,"election_day","ROCHESTER TWP MUNICIPAL BLDG","1013 ELM ST, ROCHESTER, PA 15074","4801","ORR","2020-11-02",NA,"SCHOOL"
"1575","2020-11-03","PA","BEAVER","BEAVER","county","4802-1","ROCHESTER TWP 2",NA,"election_day","ST. CECILIA CHURCH","CALIFORNIA AVE, ROCHESTER, PA 15074","4802","ORR","2020-11-02",NA,"RELIGIOUS"
"1576","2020-11-03","PA","BEAVER","BEAVER","county","4901-1","SHIPPINGPORT BORO",NA,"election_day","SHIPPINGPORT COMMUNITY BLDG","163 ROUTE 3016, SHIPPINGPORT, PA 15077","4901","ORR","2020-11-02",NA,"OTHER"
"1577","2020-11-03","PA","BEAVER","BEAVER","county","5001-1","SOUTH BEAVER TWP",NA,"election_day","SOUTH BVR TWP FIRE HALL","740 ROUTE 168, DARLINGTON, PA 16115","5001","ORR","2020-11-02",NA,"CLUB"
"1578","2020-11-03","PA","BEAVER","BEAVER","county","5101-1","SOUTH HEIGHTS BORO",NA,"election_day","SOUTH HEIGHTS VOLUNTEER FIRE DEPT","4069 JORDAN ST, SOUTH HEIGHTS, PA 15081","5101","ORR","2020-11-02",NA,"SCHOOL"
"1579","2020-11-03","PA","BEAVER","BEAVER","county","5201-1","WEST MAYFIELD BORO",NA,"election_day","WEST MAYFIELD VOL FIRE DEPT","706 37TH ST, BEAVER FALLS, PA 15010","5201","ORR","2020-11-02",NA,"SCHOOL"
"1580","2020-11-03","PA","BEAVER","BEAVER","county","5301-1","WHITE TWP",NA,"election_day","WHITE TOWNSHIP MUNICIPAL BUILDING","2511 13TH AVE, BEAVER FALLS, PA 15010","5301","ORR","2020-11-02",NA,"RELIGIOUS"
"1581","2020-11-03","PA","BEDFORD","BEDFORD","county","0101-1","BEDFORD BOROUGH EAST WARD",NA,"election_day","ST JAMES PARISH HOUSE","132 JOHN ST, BEDFORD, PA 15522","0101","ORR","2020-11-02",NA,"SCHOOL"
"1582","2020-11-03","PA","BEDFORD","BEDFORD","county","0102-1","BEDFORD BOROUGH WEST WARD",NA,"election_day","BEDFORD AREA AMBULANCE SERVICE","130 W VONDERSMITH AVE, BEDFORD, PA 15522","0102","ORR","2020-11-02",NA,"RELIGIOUS"
"1583","2020-11-03","PA","BEDFORD","BEDFORD","county","0201-1","BEDFORD TOWNSHIP NO. 1",NA,"election_day","TOWNSHIP MUNICIPAL BUILDING","1007 SHED RD, BEDFORD, PA 15522","0201","ORR","2020-11-02",NA,"FIRE DEPT"
"1584","2020-11-03","PA","BEDFORD","BEDFORD","county","0202-1","BEDFORD TOWNSHIP NO. 2",NA,"election_day","BEDFORD FAIR 4H BLDG","7748 LINCOLN HIGHWAY, BEDFORD, PA 15522","0202","ORR","2020-11-02",NA,"GOV BLDG"
"1585","2020-11-03","PA","BEDFORD","BEDFORD","county","0301-1","BLOOMFIELD TOWNSHIP",NA,"election_day","COMMUNITY CENTER","3387 LAFAYETTE RD, BAKERS SUMMIT, PA 16614","0301","ORR","2020-11-02",NA,"RELIGIOUS"
"1586","2020-11-03","PA","BEDFORD","BEDFORD","county","0401-1","BROAD TOP TOWNSHIP",NA,"election_day","OLD DEFIANCE ELEMENTARY SCHOOL","124 HITCHENS RD, DEFIANCE, PA 16633","0401","ORR","2020-11-02",NA,"OTHER"
"1587","2020-11-03","PA","BEDFORD","BEDFORD","county","0501-1","COALDALE BOROUGH",NA,"election_day","OLD DEFIANCE ELEMENTARY SCHOOL","124 HITCHENS RD, DEFIANCE, PA 16633","0501","ORR","2020-11-02",NA,"GOV BLDG"
"1588","2020-11-03","PA","BEDFORD","BEDFORD","county","0601-1","COLERAIN TOWNSHIP",NA,"election_day","COLERAIN TWP. MUNICIPAL BLDG","3894 MAIN RD, BEDFORD, PA 15522","0601","ORR","2020-11-02",NA,"FIRE DEPT"
"1589","2020-11-03","PA","BEDFORD","BEDFORD","county","0701-1","CUMBERLAND VALLEY TOWNSHIP",NA,"election_day","COMMUNITY BUILDING, CENTERVILLE","1037 PARK ROAD, BEDFORD, PA 15522","0701","ORR","2020-11-02",NA,"FIRE DEPT"
"1590","2020-11-03","PA","BEDFORD","BEDFORD","county","0801-1","EVERETT BOROUGH",NA,"election_day","MUNICIPAL BUILDING","100 MECHANIC ST, EVERETT, PA 15537","0801","ORR","2020-11-02",NA,"RELIGIOUS"
"1591","2020-11-03","PA","BEDFORD","BEDFORD","county","0901-1","HARRISON TOWNSHIP",NA,"election_day","HARRISON-MANNS CHOICE COMMUNITY BLDG","RT 96 /RT 31, MANNS CHOICE, PA 15550","0901","ORR","2020-11-02",NA,"RELIGIOUS"
"1592","2020-11-03","PA","BEDFORD","BEDFORD","county","1001-1","HOPEWELL BOROUGH",NA,"election_day","HOPEWELL SENIOR CITIZEN CENTER","305 MIFFLIN STREE, HOPEWELL, PA 16650","1001","ORR","2020-11-02",NA,"SCHOOL"
"1593","2020-11-03","PA","BEDFORD","BEDFORD","county","1101-1","HOPEWELL TOWNSHIP",NA,"election_day","TOWNSHIP MINICIPAL BUILDING","2759 RAYSTOWN RD, HOPEWELL, PA 16650","1101","ORR","2020-11-02",NA,"GOV BLDG"
"1594","2020-11-03","PA","BEDFORD","BEDFORD","county","1201-1","HYNDMAN BOROUGH",NA,"election_day","HYNDMAN VOLUNTEER FIRE DEPARTMENT","3912 CENTER ST, HYNDMAN, PA 15545","1201","ORR","2020-11-02",NA,"GOV BLDG"
"1595","2020-11-03","PA","BEDFORD","BEDFORD","county","1301-1","JUNIATA TOWNSHIP",NA,"election_day","SOCIAL HALL, CHRIST VICTORY CHURCH","470 BUENA RD, MANNS CHOICE, PA 15550","1301","ORR","2020-11-02",NA,"GOV BLDG"
"1596","2020-11-03","PA","BEDFORD","BEDFORD","county","1401-1","KIMMEL TOWNSHIP",NA,"election_day","OLD QUEEN SCHOOL","117 WALTER HOLLOW RD, QUEEN, PA 16670","1401","ORR","2020-11-02",NA,"GOV BLDG"
"1597","2020-11-03","PA","BEDFORD","BEDFORD","county","1501-1","KING TOWNSHIP",NA,"election_day","TWP MUNICIPAL BLDG","634 S IMLER VALLEY RD, IMLER, PA 16655","1501","ORR","2020-11-02",NA,"OTHER"
"1598","2020-11-03","PA","BEDFORD","BEDFORD","county","1601-1","LIBERTY TOWNSHIP",NA,"election_day","ELECTION HOUSE, STONERSTOWN","1400 WALL STREE, SAXTON, PA 16678","1601","ORR","2020-11-02",NA,"FIRE DEPT"
"1599","2020-11-03","PA","BEDFORD","BEDFORD","county","1701-1","LINCOLN TOWNSHIP",NA,"election_day","ELECTION HOUSE, LOVELY","963 LOVELY ROAD, ALUM BANK, PA 15521","1701","ORR","2020-11-02",NA,"FIRE DEPT"
"1600","2020-11-03","PA","BEDFORD","BEDFORD","county","1801-1","LONDONDERRY TOWNSHIP",NA,"election_day","TOWNSHIP MUNICIPAL BUILDING","RT 96, HYNDMAN, PA 15545","1801","ORR","2020-11-02",NA,"GOV BLDG"
"1601","2020-11-03","PA","BEDFORD","BEDFORD","county","1901-1","MANN TOWNSHIP",NA,"election_day","COMMUNITY BUILDING","1410 MOUNTAIN ROAD, ARTEMAS, PA 17211","1901","ORR","2020-11-02",NA,"GOV BLDG"
"1602","2020-11-03","PA","BEDFORD","BEDFORD","county","2001-1","MANNS CHOICE BOROUGH",NA,"election_day","HARRISON-MANNS CHOICE COMMUNITY BLDG","RT 96/ RT 31, MANNS CHOICE, PA 15550","2001","ORR","2020-11-02",NA,"GOV BLDG"
"1603","2020-11-03","PA","BEDFORD","BEDFORD","county","2101-1","MONROE TOWNSHIP",NA,"election_day","TOWNSHIP MUNICIPAL BUILDING","247 ROCK HILL CHURCH RD, CLEARVILE, PA 15535","2101","ORR","2020-11-02",NA,"RELIGIOUS"
"1604","2020-11-03","PA","BEDFORD","BEDFORD","county","2201-1","NAPIER TOWNSHIP",NA,"election_day","VFW POST 444","ROUTE 30, SCHELLSBURG, PA 15559","2201","ORR","2020-11-02",NA,"FIRE DEPT"
"1605","2020-11-03","PA","BEDFORD","BEDFORD","county","2301-1","NEW PARIS BOROUGH",NA,"election_day","COMMUNITY BUILDING","CORTLAND DR, NEW PARIS, PA 15554","2301","ORR","2020-11-02",NA,"GOV BLDG"
"1606","2020-11-03","PA","BEDFORD","BEDFORD","county","2401-1","PLEASANTVILLE BOROUGH",NA,"election_day","ALUM BANK COMMUNITY FIRE HALL","KING ST CLAI RD, ALUM BANK, PA 15521","2401","ORR","2020-11-02",NA,"GOV BLDG"
"1607","2020-11-03","PA","BEDFORD","BEDFORD","county","2501-1","PROVIDENCE TOWNSHIP EAST",NA,"election_day","TOWNSHIP MUNICIPAL BLDG","174 MUNICIPAL RD, BREEZEWOOD, PA 15533","2501","ORR","2020-11-02",NA,"FIRE DEPT"
"1608","2020-11-03","PA","BEDFORD","BEDFORD","county","2502-1","PROVIDENCE TOWNSHIP WEST",NA,"election_day","TOWNSHIP MUNICIPAL BUILDING","STATE ST, EVERETT, PA 15537","2502","ORR","2020-11-02",NA,"GOV BLDG"
"1609","2020-11-03","PA","BEDFORD","BEDFORD","county","2601-1","RAINSBURG BOROUGH",NA,"election_day","COLERAIN TWP MUNICIPAL BLDG","3894 MAIN RD, BEDFORD, PA 15522","2601","ORR","2020-11-02",NA,"SCHOOL"
"1610","2020-11-03","PA","BEDFORD","BEDFORD","county","2701-1","SAXTON BOROUGH",NA,"election_day","BOROUGH BUILDING","9TH & SPRING ST, SAXTON, PA 16678","2701","ORR","2020-11-02",NA,"GOV BLDG"
"1611","2020-11-03","PA","BEDFORD","BEDFORD","county","2801-1","SCHELLSBURG BOROUGH",NA,"election_day","VFW POST 444","ROUTE 30, SCHELLSBURG, PA 15559","2801","ORR","2020-11-02",NA,"RELIGIOUS"
"1612","2020-11-03","PA","BEDFORD","BEDFORD","county","2901-1","SNAKE SPRING TOWNSHIP",NA,"election_day","TOWNSHIP MUNICIPAL BLDG","PENNKNOLL ROAD, EVERETT, PA 15537","2901","ORR","2020-11-02",NA,"FIRE DEPT"
"1613","2020-11-03","PA","BEDFORD","BEDFORD","county","3003-1","SOUTHAMPTON TOWNSHIP",NA,"election_day","SOUTHAMPTON TOWNSHIP BUILDING","312 CHANEYSVILLE CV RD, CLEARVILLE, PA 15535","3003","ORR","2020-11-02",NA,"FIRE DEPT"
"1614","2020-11-03","PA","BEDFORD","BEDFORD","county","3101-1","ST. CLAIRSVILLE BOROUGH",NA,"election_day","EAST ST CLAIR TWP MUNCIPAL BLDG","QUAKER VALLEY RD, NEW PARIS, PA 15554","3101","ORR","2020-11-02",NA,"GOV BLDG"
"1615","2020-11-03","PA","BEDFORD","BEDFORD","county","3201-1","ST. CLAIR TOWNSHIP EAST",NA,"election_day","TOWNSHIP MUNICIPAL BLDG","1445 QUAKER VALLEY RD, NEW PARIS, PA 15554","3201","ORR","2020-11-02",NA,"RELIGIOUS"
"1616","2020-11-03","PA","BEDFORD","BEDFORD","county","3202-1","ST. CLAIR TOWNSHIP WEST",NA,"election_day","ALUM BANK COMMUNITY FIRE HALL","KING ST CLAI RD, ALUM BANK, PA 15521","3202","ORR","2020-11-02",NA,"PUB CENTER"
"1617","2020-11-03","PA","BEDFORD","BEDFORD","county","3301-1","PAVIA TOWNSHIP",NA,"election_day","ELECTION HOUSE, PAVIA","PAVIA ROAD, IMLER, PA 16655","3301","ORR","2020-11-02",NA,"FIRE DEPT"
"1618","2020-11-03","PA","BEDFORD","BEDFORD","county","3401-1","WOODBURY BOROUGH",NA,"election_day","WOODBURY AREA COMMUNITY CENTER","WOODBURY PIKE, WOODBURY, PA 16695","3401","ORR","2020-11-02",NA,"OTHER"
"1619","2020-11-03","PA","BEDFORD","BEDFORD","county","3501-1","WOODBURY TOWNSHIP",NA,"election_day","WOODBURY AREA COMMUNITY CENTER","WOODBURY PIKE, WOODBURY, PA 16695","3501","ORR","2020-11-02",NA,"RELIGIOUS"
"1620","2020-11-03","PA","BEDFORD","BEDFORD","county","3601-1","WOODBURY TOWNSHIP SOUTH",NA,"election_day","TOWNSHIP MUNICIPAL BUILDING","125 NORTH RD, NEW ENTERPRISE, PA 16664","3601","ORR","2020-11-02",NA,"SCHOOL"
"1621","2020-11-03","PA","BERKS","BERKS","county","100101-1","READING - 1ST WARD",NA,"election_day","SANTANDER ARENA","700 PENN ST, READING, PA 19602","100101","ORR","2020-11-02",NA,"RELIGIOUS"
"1622","2020-11-03","PA","BERKS","BERKS","county","100201-1","READING - 2ND WARD",NA,"election_day","LIBERTY FIRE CO","501 S 5TH ST, READING, PA 19602","100201","ORR","2020-11-02",NA,"GOV BLDG"
"1623","2020-11-03","PA","BERKS","BERKS","county","100301-1","READING - 3RD WARD 1ST PRECINCT",NA,"election_day","SANTANDER ARENA","700 PENN ST, READING, PA 19602","100301","ORR","2020-11-02",NA,"GOV BLDG"
"1624","2020-11-03","PA","BERKS","BERKS","county","100302-1","READING - 3RD WARD 2ND PRECINCT",NA,"election_day","SOUTHERN JR HIGH","931 CHESTNUT ST, READING, PA 19602","100302","ORR","2020-11-02",NA,"RELIGIOUS"
"1625","2020-11-03","PA","BERKS","BERKS","county","100401-1","READING - 4TH WARD",NA,"election_day","SANTANDER ARENA","700 PENN ST, READING, PA 19602","100401","ORR","2020-11-02",NA,"GOV BLDG"
"1626","2020-11-03","PA","BERKS","BERKS","county","100501-1","READING - 5TH WARD",NA,"election_day","SOUTHWEST JR HIGH","300 CHESTNUT ST, READING, PA 19602","100501","ORR","2020-11-02",NA,"OTHER"
"1627","2020-11-03","PA","BERKS","BERKS","county","100601-1","READING - 6TH WARD 1ST PRECINCT",NA,"election_day","NEVERSINK FIRE CO","15 N 3RD ST, READING, PA 19601","100601","ORR","2020-11-02",NA,"GOV BLDG"
"1628","2020-11-03","PA","BERKS","BERKS","county","100603-1","READING - 6TH WARD 3RD PRECINCT",NA,"election_day","LAUER'S PARK ELEM SCHOOL","241 N 2ND ST, READING, PA 19601","100603","ORR","2020-11-02",NA,"RELIGIOUS"
"1629","2020-11-03","PA","BERKS","BERKS","county","100701-1","READING - 7TH WARD",NA,"election_day","ABRAHAM LINCOLN TOWER","100 N 5TH ST, READING, PA 19601","100701","ORR","2020-11-02",NA,"RELIGIOUS"
"1630","2020-11-03","PA","BERKS","BERKS","county","100801-1","READING - 8TH WARD",NA,"election_day","YMCA OF READING","631 WASHINGTON ST, READING, PA 19601","100801","ORR","2020-11-02",NA,"CLUB"
"1631","2020-11-03","PA","BERKS","BERKS","county","100902-1","READING - 9TH WARD 2ND PRECINCT",NA,"election_day","CITY HALL, PENN RM - 8TH ST ENTRANCE","8TH & WASHINGTON STS., READING, PA 19601","100902","ORR","2020-11-02",NA,"PUB CENTER"
"1632","2020-11-03","PA","BERKS","BERKS","county","100905-1","READING - 9TH WARD 5TH PRECINCT",NA,"election_day","CENTRAL MIDDLE SCHOOL","215 N 12TH ST, READING, PA 19604","100905","ORR","2020-11-02",NA,"PUB CENTER"
"1633","2020-11-03","PA","BERKS","BERKS","county","101001-1","READING - 10TH WARD",NA,"election_day","AMANDA E STOUDT SCHOOL","321 S 10TH ST, READING, PA 19601","101001","ORR","2020-11-02",NA,"PUB CENTER"
"1634","2020-11-03","PA","BERKS","BERKS","county","101102-1","READING - 11TH WARD 2ND PRECINCT",NA,"election_day","10TH & GREEN SCHOOL","400 N 10TH ST, READING, PA 19604","101102","ORR","2020-11-02",NA,"GOV BLDG"
"1635","2020-11-03","PA","BERKS","BERKS","county","101103-1","READING - 11TH WARD 3RD PRECINCT",NA,"election_day","READING SCHOOL DISTRICT WELCOME CENTER","210 LOCUST ST, READING, PA 19601","101103","ORR","2020-11-02",NA,"LIBRARY"
"1636","2020-11-03","PA","BERKS","BERKS","county","101201-1","READING - 12TH WARD 1ST PRECINCT",NA,"election_day","BIG MILL APARTMENTS","702 N 8TH ST, READING, PA 19604","101201","ORR","2020-11-02",NA,"FIRE DEPT"
"1637","2020-11-03","PA","BERKS","BERKS","county","101203-1","READING - 12TH WARD 3RD PRECINCT",NA,"election_day","OLIVET BOYS CLUB #4","722 MULBERRY ST & ALLEY, READING, PA 19604","101203","ORR","2020-11-02",NA,"RELIGIOUS"
"1638","2020-11-03","PA","BERKS","BERKS","county","101205-1","READING - 12TH WARD 5TH PRECINCT",NA,"election_day","READING HIGH SCHOOL GEIGLE COMPLEX","801 N 13TH ST, READING, PA 19604","101205","ORR","2020-11-02",NA,"OTHER"
"1639","2020-11-03","PA","BERKS","BERKS","county","101301-1","READING - 13TH WARD 1ST PRECINCT",NA,"election_day","SANTANDER ARENA","700 PENN ST, READING, PA 19602","101301","ORR","2020-11-02",NA,"PUB CENTER"
"1640","2020-11-03","PA","BERKS","BERKS","county","101302-1","READING - 13TH WARD 2ND PRECINCT",NA,"election_day","ST. MARK LUTHERAN CHURCH","1015 WINDSOR ST, READING, PA 19604","101302","ORR","2020-11-02",NA,"GOV BLDG"
"1641","2020-11-03","PA","BERKS","BERKS","county","101305-1","READING - 13TH WARD 5TH PRECINCT",NA,"election_day","GRACE BIBLE FELLOWSHIP CHURCH","1128 HAMPDEN BLVD, READING, PA 19604","101305","ORR","2020-11-02",NA,"FIRE DEPT"
"1642","2020-11-03","PA","BERKS","BERKS","county","101401-1","READING - 14TH WARD 1ST PRECINCT",NA,"election_day","CENTRE PARK HISTORIC DISTRICT HEADQUARTERS","705-707 N 5TH ST, READING, PA 19601","101401","ORR","2020-11-02",NA,"RELIGIOUS"
"1643","2020-11-03","PA","BERKS","BERKS","county","101404-1","READING - 14TH WARD 4TH PRECINCT",NA,"election_day","HOLY SPIRIT LUTHERAN CHURCH","421 WINDSOR ST, READING, PA 19601","101404","ORR","2020-11-02",NA,"GOV BLDG"
"1644","2020-11-03","PA","BERKS","BERKS","county","101405-1","READING - 14TH WARD 5TH PRECINCT",NA,"election_day","BERKS HISTORY CENTER","940 CENTRE AVE, READING, PA 19601","101405","ORR","2020-11-02",NA,"GOV BLDG"
"1645","2020-11-03","PA","BERKS","BERKS","county","101406-1","READING - 14TH WARD 6TH PRECINCT",NA,"election_day","KEFFER PARK FIELD HOUSE","1701 N 3RD ST, READING, PA 19601","101406","ORR","2020-11-02",NA,"GOV BLDG"
"1646","2020-11-03","PA","BERKS","BERKS","county","101501-1","READING - 15TH WARD 1ST PRECINCT",NA,"election_day","HOPE LUTH. CHURCH S.S. CLASS ROOM","601 N FRONT ST, READING, PA 19601","101501","ORR","2020-11-02",NA,"GOV BLDG"
"1647","2020-11-03","PA","BERKS","BERKS","county","101502-1","READING - 15TH WARD 2ND PRECINCT",NA,"election_day","ST. MARKS UCC","211 W GREENWICH ST, READING, PA 19601","101502","ORR","2020-11-02",NA,"RELIGIOUS"
"1648","2020-11-03","PA","BERKS","BERKS","county","101506-1","READING - 15TH WARD 6TH PRECINCT",NA,"election_day","READING SCHOOL DISTRICT MAINTENANCE BLDG","717 TULPEHOCKEN ST, READING, PA 19601","101506","ORR","2020-11-02",NA,"GOV BLDG"
"1649","2020-11-03","PA","BERKS","BERKS","county","101507-1","READING - 15TH WARD 7TH PRECINCT",NA,"election_day","ISLAMIC SOCIETY OF BERKS COUNTY","101 W WINDSOR ST, READING, PA 19601","101507","ORR","2020-11-02",NA,"RELIGIOUS"
"1650","2020-11-03","PA","BERKS","BERKS","county","101601-1","READING - 16TH WARD 1ST PRECINCT",NA,"election_day","ST. PAUL'S LUTHERAN CHURCH","1559 PERKIOMEN AVE, READING, PA 19602","101601","ORR","2020-11-02",NA,"GOV BLDG"
"1651","2020-11-03","PA","BERKS","BERKS","county","101602-1","READING - 16TH WARD 2ND PRECINCT",NA,"election_day","SOUTHEAST BRANCH PUBLIC LIBRARY","1426 PERKIOMEN AVE, READING, PA 19602","101602","ORR","2020-11-02",NA,"RELIGIOUS"
"1652","2020-11-03","PA","BERKS","BERKS","county","101604-1","READING - 16TH WARD 4TH PRECINCT",NA,"election_day","ST. MATTHEWS METHODIST CHURCH","501 S 18TH ST, READING, PA 19606","101604","ORR","2020-11-02",NA,"GOV BLDG"
"1653","2020-11-03","PA","BERKS","BERKS","county","101605-1","READING - 16TH WARD 5TH PRECINCT",NA,"election_day","PENDORA FIELD HOUSE","18TH & FORREST STS, READING, PA 19606","101605","ORR","2020-11-02",NA,"FIRE DEPT"
"1654","2020-11-03","PA","BERKS","BERKS","county","101701-1","READING - 17TH WARD 1ST PRECINCT",NA,"election_day","NORTHEAST BRANCH PUBLIC LIBRARY","1348 N 11TH ST, READING, PA 19604","101701","ORR","2020-11-02",NA,"RELIGIOUS"
"1655","2020-11-03","PA","BERKS","BERKS","county","101702-1","READING - 17TH WARD 2ND PRECINCT",NA,"election_day","NORTHEAST JR HIGH GYM","1216 N 13TH ST, READING, PA 19604","101702","ORR","2020-11-02",NA,"SCHOOL"
"1656","2020-11-03","PA","BERKS","BERKS","county","101705-1","READING - 17TH WARD 5TH PRECINCT",NA,"election_day","13TH & UNION SCHOOL","1600 N 13TH ST, READING, PA 19604","101705","ORR","2020-11-02",NA,"GOV BLDG"
"1657","2020-11-03","PA","BERKS","BERKS","county","101707-1","READING - 17TH WARD 7TH PRECINCT",NA,"election_day","NATIVITY LUTHERAN CHURCH FELLOWSHIP HALL","1501 N 13TH ST, READING, PA 19604","101707","ORR","2020-11-02",NA,"PUB CENTER"
"1658","2020-11-03","PA","BERKS","BERKS","county","101708-1","READING - 17TH WARD 8TH PRECINCT",NA,"election_day","ALBRIGHT COLLEGE, BOLLMAN CENTER GYM","1810 N 13TH ST, READING, PA 19604","101708","ORR","2020-11-02",NA,"GOV BLDG"
"1659","2020-11-03","PA","BERKS","BERKS","county","101801-1","READING - 18TH WARD 1ST PRECINCT",NA,"election_day","OLIVET BOYS & GIRLS CLUB","1161 PERSHING BLVD, READING, PA 19611","101801","ORR","2020-11-02",NA,"OTHER"
"1660","2020-11-03","PA","BERKS","BERKS","county","101802-1","READING - 18TH WARD 2ND PRECINCT",NA,"election_day","UPLAND CENTER AT ALVERNIA UNIVERSITY","540 UPLAND AVE, READING, PA 19611","101802","ORR","2020-11-02",NA,"RELIGIOUS"
"1661","2020-11-03","PA","BERKS","BERKS","county","101803-1","READING - 18TH WARD 3RD PRECINCT",NA,"election_day","THE PLEX AT ALVERNIA UNIVERSITY (CONF ROOM #223)","455 SAINT BERNADINE ST, READING, PA 19607","101803","ORR","2020-11-02",NA,"GOV BLDG"
"1662","2020-11-03","PA","BERKS","BERKS","county","101804-1","READING - 18TH WARD 4TH PRECINCT",NA,"election_day","STS. CONSTANTINE & HELEN GREEK ORTHODOX  CHURCH","1001 E WYOMISSING BLVD, READING, PA 19611","101804","ORR","2020-11-02",NA,"OTHER"
"1663","2020-11-03","PA","BERKS","BERKS","county","101901-1","READING - 19TH WARD 1ST PRECINCT",NA,"election_day","GLENSIDE SCHOOL","1451 SCHUYKILL AVE, READING, PA 19601","101901","ORR","2020-11-02",NA,"GOV BLDG"
"1664","2020-11-03","PA","BERKS","BERKS","county","101902-1","READING - 19TH WARD 2ND PRECINCT",NA,"election_day","CHRIST LUTHERAN CHURCH","1301 LUZERNE ST, READING, PA 19601","101902","ORR","2020-11-02",NA,"FIRE DEPT"
"1665","2020-11-03","PA","BERKS","BERKS","county","210001-1","ALBANY TWP",NA,"election_day","KEMPTON FIRE COMPANY","2461 ROUTE 143, KEMPTON, PA 19529","210001","ORR","2020-11-02",NA,"GOV BLDG"
"1666","2020-11-03","PA","BERKS","BERKS","county","220001-1","ALSACE TWP - 1ST PRECINCT",NA,"election_day","ALSACE TOWNSHIP BUILDING","65 WOODSIDE AVE, TEMPLE, PA 19560","220001","ORR","2020-11-02",NA,"GOV BLDG"
"1667","2020-11-03","PA","BERKS","BERKS","county","220002-1","ALSACE TWP - 2ND PRECINCT",NA,"election_day","ZION SPIES LUTHERAN CHURCH","310 SPIES CHURCH RD, READING, PA 19606","220002","ORR","2020-11-02",NA,"FIRE DEPT"
"1668","2020-11-03","PA","BERKS","BERKS","county","230001-1","LOWER ALSACE TWP - 1ST PRECINCT",NA,"election_day","LOWER ALSACE AMBULANCE CO","750 N 25TH ST, READING, PA 19606","230001","ORR","2020-11-02",NA,"GOV BLDG"
"1669","2020-11-03","PA","BERKS","BERKS","county","230002-1","LOWER ALSACE TWP - 2ND PRECINCT",NA,"election_day","LOWER ALSACE TOWNSHIP BUILDING","1200 CARSONIA AVE, READING, PA 19606","230002","ORR","2020-11-02",NA,"RELIGIOUS"
"1670","2020-11-03","PA","BERKS","BERKS","county","240001-1","AMITY TWP - 1ST PRECINCT",NA,"election_day","MONARCH FIRE CO","6 PENNSYLVANIA AVE, DOUGLASSVILLE, PA 19518","240001","ORR","2020-11-02",NA,"RELIGIOUS"
"1671","2020-11-03","PA","BERKS","BERKS","county","240002-1","AMITY TWP - 2ND PRECINCT",NA,"election_day","AMITYVILLE FIRE CO","47 PINE FORGE RD, DOUGLASSVILLE, PA 19518","240002","ORR","2020-11-02",NA,"GOV BLDG"
"1672","2020-11-03","PA","BERKS","BERKS","county","240003-1","AMITY TWP - 3RD PRECINCT",NA,"election_day","ST. PAUL'S LUTHERAN CHURCH","548 OLD SWEDE RD, DOUGLASSVILLE, PA 19518","240003","ORR","2020-11-02",NA,"GOV BLDG"
"1673","2020-11-03","PA","BERKS","BERKS","county","240004-1","AMITY TWP - 4TH PRECINCT",NA,"election_day","HOPE UNITED METHODIST CHURCH","117 N MONOCACY CREEK RD, DOUGLASSVILLE, PA 19518","240004","ORR","2020-11-02",NA,"RELIGIOUS"
